id,name,description,dungeon_map,unlock_lv,is_boss,unlock_dungeon_id_pre1,unlock_dungeon_id_pre2,unlock_dungeon_id_next1,unlock_dungeon_id_next2,unlock_dungeon_id_next3,teams,each_loot_id,special_loot_id,show_first_loot_id,first_loot_id,each_loot_present,hero_present,rate_method,action_need,power_fix,combat,comat_fix,type,review_id,dungeon_show,tree_show,day_times,unlock_star,item_cost
50077,dungeon.name.1-1,dungeon.description.50077,map_102,0,0,50076,0,50078,0,0,500771,677,,,,8:0:8600:0,13&3;8&3;31&3;37&3;37&2,0,4,199.53,76648,67.45,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50078,dungeon.name.1-1,dungeon.description.50078,map_102,0,0,50077,0,50079,0,0,500781,678,,,,4:10138:3:0,14&3;13&3;34&3;36&3;5&2,0,4,199.53,76648,67.45,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50079,dungeon.name.1-1,dungeon.description.50079,map_102,0,0,50078,0,50080,0,0,500791,679,,,,8:0:8800:0,29&3;66&3;14&3;12&3;37&3,0,4,203.37,78088,68.71,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50080,dungeon.name.1-1,dungeon.description.50080,map_102,0,0,50079,0,50081,0,0,500801,680,,,,4:52026:5:0,107&3;65&3;13&3;9&3;10&3,0,4,203.37,78088,68.71,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50081,dungeon.name.1-1,dungeon.description.50081,map_102,0,0,50080,0,50082,0,0,500811,681,,,,8:0:9000:0,12&3;37&3;8&3;29&3;31&3,0,4,222.33,85311,75.07,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50082,dungeon.name.1-1,dungeon.description.50082,map_102,0,0,50081,0,50083,0,0,500821,682,,,,2:129:1:1,65&3;31&3;36&3;9&3,0,4,226.53,86886,76.45,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50083,dungeon.name.1-1,dungeon.description.50083,map_102,0,0,50082,0,50084,0,0,500831,683,,,,8:0:9200:0,36&3;29&3;14&3;9&3,0,4,236.24,90577,79.7,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50084,dungeon.name.1-1,dungeon.description.50084,map_102,0,0,50083,0,50085,0,0,500841,684,,,,3:112:1:0,31&3;8&3;37&3;65&3;36&3,0,4,236.24,90577,79.7,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50085,dungeon.name.1-1,dungeon.description.50085,map_102,0,0,50084,0,50086,0,0,500851,685,,,,8:0:9400:0,146&3;36&3;13&3;65&3,0,4,240.62,92220,81.15,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50086,dungeon.name.1-1,dungeon.description.50086,map_102,0,0,50085,0,50087,0,0,500861,686,,,,9:0:130:0,36&3;14&3;31&3;10&3;65&3,0,4,240.62,92220,81.15,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50087,dungeon.name.1-1,dungeon.description.50087,map_102,0,0,50086,0,50088,0,0,500871,687,,,,8:0:9600:0,29&3;34&3;12&3;14&3,0,4,240.62,92220,81.15,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50088,dungeon.name.1-1,dungeon.description.50088,map_102,0,0,50087,0,50089,0,0,500881,688,,,,4:10138:3:0,29&3;34&3;12&3;13&3,0,4,255.07,97689,85.96,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50089,dungeon.name.1-1,dungeon.description.50089,map_102,0,0,50088,0,50090,0,0,500891,689,,,,8:0:9800:0,14&3;65&3;11&3;66&3,0,4,255.07,97689,85.96,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50090,dungeon.name.1-1,dungeon.description.50090,map_102,0,0,50089,0,50091,0,0,500901,690,,,,4:52036:5:0,119&3;36&3;11&3;29&3;31&3,0,4,255.07,97689,85.96,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50091,dungeon.name.1-1,dungeon.description.50091,map_102,0,0,50090,0,50092,0,0,500911,691,,,,8:0:10000:0,29&3;65&3;9&3;31&3,0,4,259.63,99399,87.47,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50092,dungeon.name.1-1,dungeon.description.50092,map_102,0,0,50091,0,50093,0,0,500921,692,,,,2:117:1:1,29&3;9&3;66&3;12&3,0,4,259.63,99399,87.47,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50093,dungeon.name.1-1,dungeon.description.50093,map_102,0,0,50092,0,50094,0,0,500931,693,,,,8:0:10200:0,65&4;12&3;65&3;31&3;14&3,0,4,269.88,103293,90.89,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50094,dungeon.name.1-1,dungeon.description.50094,map_102,0,0,50093,0,50095,0,0,500941,694,,,,3:112:1:0,66&4;36&3;29&3;12&3,0,4,274.62,105072,92.46,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50095,dungeon.name.1-1,dungeon.description.50095,map_102,0,0,50094,0,50096,0,0,500951,695,,,,8:0:10400:0,141&4;9&3;65&3;10&3;34&3,0,4,274.62,105072,92.46,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50096,dungeon.name.1-1,dungeon.description.50096,map_102,0,0,50095,0,50097,0,0,500961,696,,,,9:0:140:0,12&4;14&3;12&3,0,4,274.62,105072,92.46,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50097,dungeon.name.1-1,dungeon.description.50097,map_102,0,0,50096,0,50098,0,0,500971,697,,,,8:0:10600:0,14&4;5&3;10&3;13&3,0,4,279.37,106850,94.02,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50098,dungeon.name.1-1,dungeon.description.50098,map_102,0,0,50097,0,50099,0,0,500981,698,,,,4:10138:4:0,29&4;5&4;36&3;8&3;9&3,0,4,289.98,110879,97.57,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50099,dungeon.name.1-1,dungeon.description.50099,map_102,0,0,50098,0,50100,0,0,500991,699,,,,8:0:10800:0,11&4;9&4;65&3;8&3;5&3,0,4,289.98,110879,97.57,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50100,dungeon.name.1-1,dungeon.description.50100,map_102,0,0,50099,0,50101,0,0,501001,700,,,,4:52036:5:0,141&4;36&4;65&3;31&3;29&3,0,4,294.94,112984,99.42,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50101,dungeon.name.1-1,dungeon.description.50101,map_102,0,0,50100,0,50102,0,0,501011,701,,,,8:0:11000:0,5&4;36&4;10&3;8&3;37&3,0,4,294.94,112984,99.42,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50102,dungeon.name.1-1,dungeon.description.50102,map_102,0,0,50101,0,50103,0,0,501021,702,,,,2:37:1:1,37&4;13&4;66&3;9&3;29&3,0,4,294.94,112984,99.42,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50103,dungeon.name.1-1,dungeon.description.50103,map_102,0,0,50102,0,50104,0,0,501031,703,,,,8:0:11200:0,65&4;13&4;11&4;13&3;10&3,0,4,310.84,118995,104.71,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50104,dungeon.name.1-1,dungeon.description.50104,map_102,0,0,50103,0,50105,0,0,501041,704,,,,3:112:1:0,12&4;31&4;14&4;13&3;14&3,0,4,310.84,118995,104.71,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50105,dungeon.name.1-1,dungeon.description.50105,map_102,0,0,50104,0,50106,0,0,501051,705,,,,8:0:11400:0,141&4;10&4;12&4;37&3;29&3,0,4,310.84,118995,104.71,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50106,dungeon.name.1-1,dungeon.description.50106,map_102,0,0,50105,0,50107,0,0,501061,706,,,,9:0:150:0,66&4;11&4;29&4;65&3;37&3,0,4,315.94,120909,106.39,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50107,dungeon.name.1-1,dungeon.description.50107,map_102,0,0,50106,0,50108,0,0,501071,707,,,,8:0:11600:0,11&4;13&4;9&4;29&3;36&3,0,4,315.94,120909,106.39,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50108,dungeon.name.1-1,dungeon.description.50108,map_102,0,0,50107,0,50109,0,0,501081,708,,,,4:10138:4:0,31&4;8&4;10&4;37&4;37&3,0,4,327.1,125141,110.12,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50109,dungeon.name.1-1,dungeon.description.50109,map_102,0,0,50108,0,50110,0,0,501091,709,,,,8:0:11800:0,5&4;12&4;37&4;9&3,0,4,332.38,127123,111.86,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50110,dungeon.name.1-1,dungeon.description.50110,map_102,0,0,50109,0,50111,0,0,501101,710,,,,4:52036:5:0,109&4;11&4;10&4;66&4;66&3,0,4,332.38,127123,111.86,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50111,dungeon.name.1-1,dungeon.description.50111,map_102,0,0,50110,0,50112,0,0,501111,711,,,,8:0:12000:0,37&4;66&4;36&4;12&3,0,4,332.38,127123,111.86,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50112,dungeon.name.1-1,dungeon.description.50112,map_102,0,0,50111,0,50113,0,0,501121,712,,,,2:122:1:1,65&4;37&4;34&4;66&4;5&3,0,4,337.66,129104,113.61,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50113,dungeon.name.1-1,dungeon.description.50113,map_102,0,0,50112,0,50114,0,0,501131,713,,,,8:0:12200:0,12&4;8&4;10&4;11&4,0,4,349.18,133472,117.45,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50114,dungeon.name.1-1,dungeon.description.50114,map_102,0,0,50113,0,50115,0,0,501141,714,,,,3:112:1:0,31&4;66&4;8&4;12&4,0,4,349.18,133472,117.45,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50115,dungeon.name.1-1,dungeon.description.50115,map_102,0,0,50114,0,50116,0,0,501151,715,,,,8:0:12400:0,146&4;34&4;36&4;14&4;66&4,0,4,354.64,135521,119.25,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50116,dungeon.name.1-1,dungeon.description.50116,map_102,0,0,50115,0,50117,0,0,501161,716,,,,9:0:160:0,37&4;31&4;12&4;34&4,0,4,354.64,135521,119.25,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50117,dungeon.name.1-1,dungeon.description.50117,map_102,0,0,50116,0,50118,0,0,501171,717,,,,8:0:12600:0,31&4;14&4;11&4;29&4;5&4,0,4,354.64,135521,119.25,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50118,dungeon.name.1-1,dungeon.description.50118,map_102,0,0,50117,0,50119,0,0,501181,718,,,,4:10138:4:0,14&4;12&4;10&4,0,4,371.99,142074,125.02,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50119,dungeon.name.1-1,dungeon.description.50119,map_102,0,0,50118,0,50120,0,0,501191,719,,,,8:0:12800:0,65&4;14&4;5&4;9&4,0,4,371.99,142074,125.02,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50120,dungeon.name.1-1,dungeon.description.50120,map_102,0,0,50119,0,50121,0,0,501201,720,,,,4:52036:5:0,141&4;37&4;5&4;12&4;13&4,0,4,371.99,142074,125.02,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50121,dungeon.name.1-1,dungeon.description.50121,map_102,0,0,50120,0,50122,0,0,501211,721,,,,8:0:13000:0,31&4;29&4;66&4,0,4,377.63,144191,126.88,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50122,dungeon.name.1-1,dungeon.description.50122,map_102,0,0,50121,0,50123,0,0,501221,722,,,,2:146:1:1,10&4;12&4;66&4;65&4,0,4,377.63,144191,126.88,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50123,dungeon.name.1-1,dungeon.description.50123,map_102,0,0,50122,0,50124,0,0,501231,723,,,,8:0:13200:0,36&4;65&4;29&4;10&4;9&4,0,4,389.69,148763,130.91,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50124,dungeon.name.1-1,dungeon.description.50124,map_102,0,0,50123,0,50125,0,0,501241,724,,,,3:112:1:0,31&4;12&4;66&4;8&4,0,4,395.51,150947,132.83,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50125,dungeon.name.1-1,dungeon.description.50125,map_102,0,0,50124,0,50126,0,0,501251,725,,,,8:0:13400:0,146&4;29&4;9&4;31&4;65&4,0,4,395.51,150947,132.83,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50126,dungeon.name.1-1,dungeon.description.50126,map_102,0,0,50125,0,50127,0,0,501261,726,,,,9:0:170:0,36&4;9&4;12&4;31&4,0,4,395.51,150947,132.83,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50127,dungeon.name.1-1,dungeon.description.50127,map_102,0,0,50126,0,50128,0,0,501271,727,,,,8:0:13600:0,36&4;9&4;14&4;29&4,0,4,401.34,153132,134.75,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50128,dungeon.name.1-1,dungeon.description.50128,map_102,0,0,50127,0,50129,0,0,501281,728,,,,4:10138:5:0,12&5;31&4;29&4;36&4;37&4,0,4,413.76,157951,138.99,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50129,dungeon.name.1-1,dungeon.description.50129,map_102,0,0,50128,0,50130,0,0,501291,729,,,,8:0:13800:0,36&5;13&4;31&4;29&4;10&4,0,4,413.76,157951,138.99,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50130,dungeon.name.1-1,dungeon.description.50130,map_102,0,0,50129,0,50131,0,0,501301,730,,,,4:52015:5:0,119&5;5&4;37&4;12&4,0,4,419.76,160203,140.97,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50131,dungeon.name.1-1,dungeon.description.50131,map_102,0,0,50130,0,50132,0,0,501311,731,,,,8:0:14000:0,66&5;9&4;29&4;13&4,0,4,419.76,160203,140.97,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50132,dungeon.name.1-1,dungeon.description.50132,map_102,0,0,50131,0,50133,0,0,501321,732,,,,2:129:1:1,34&5;12&4;11&4;66&4,0,4,419.76,160203,140.97,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50133,dungeon.name.1-1,dungeon.description.50133,map_102,0,0,50132,0,50134,0,0,501331,733,,,,8:0:14200:0,31&5;5&5;37&4;14&4,0,4,425.77,162455,142.96,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50134,dungeon.name.1-1,dungeon.description.50134,map_102,0,0,50133,0,50135,0,0,501341,734,,,,3:112:1:0,5&5;12&4;14&4;13&4,0,4,425.77,162455,142.96,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50135,dungeon.name.1-1,dungeon.description.50135,map_102,0,0,50134,0,50136,0,0,501351,735,,,,8:0:14400:0,146&5;12&5;11&4;13&4;10&4,0,4,425.77,162455,142.96,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50136,dungeon.name.1-1,dungeon.description.50136,map_102,0,0,50135,0,50137,0,0,501361,736,,,,9:0:180:0,66&5;34&5;12&4;29&4,0,4,431.78,164708,144.94,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50137,dungeon.name.1-1,dungeon.description.50137,map_102,0,0,50136,0,50138,0,0,501371,737,,,,8:0:14600:0,65&5;10&5;12&4;9&4;10&4,0,4,431.78,164708,144.94,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50138,dungeon.name.1-1,dungeon.description.50138,map_102,0,0,50137,0,50139,0,0,501381,738,,,,4:10138:5:0,13&5;34&5;37&5;34&4;9&4,0,4,431.78,164708,144.94,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50139,dungeon.name.1-1,dungeon.description.50139,map_102,0,0,50138,0,50140,0,0,501391,739,,,,8:0:14800:0,37&5;29&5;13&5;31&4;11&4,0,4,437.78,166960,146.92,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50140,dungeon.name.1-1,dungeon.description.50140,map_102,0,0,50139,0,50141,0,0,501401,740,,,,4:52015:5:0,109&5;8&5;10&5;36&4;34&4,0,4,437.78,166960,146.92,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50141,dungeon.name.1-1,dungeon.description.50141,map_102,0,0,50140,0,50142,0,0,501411,741,,,,8:0:15000:0,8&5;34&5;65&5;29&4;34&4,0,4,437.78,166960,146.92,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50142,dungeon.name.1-1,dungeon.description.50142,map_102,0,0,50141,0,50143,0,0,501421,742,,,,2:117:1:1,9&5;65&5;31&5;31&4;14&4,0,4,443.79,169212,148.9,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50143,dungeon.name.1-1,dungeon.description.50143,map_102,0,0,50142,0,50144,0,0,501431,743,,,,8:0:15200:0,37&5;11&5;5&5;12&5;14&4,0,4,443.79,169212,148.9,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50144,dungeon.name.1-1,dungeon.description.50144,map_102,0,0,50143,0,50145,0,0,501441,744,,,,3:112:1:0,31&5;14&5;37&5;10&5;34&4,0,4,443.79,169212,148.9,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50145,dungeon.name.1-1,dungeon.description.50145,map_102,0,0,50144,0,50146,0,0,501451,745,,,,8:0:15400:0,141&5;29&5;8&5;34&5;13&4,0,4,449.79,171464,150.88,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50146,dungeon.name.1-1,dungeon.description.50146,map_102,0,0,50145,0,50147,0,0,501461,746,,,,9:0:190:0,8&5;5&5;9&5;31&5;10&4,0,4,449.79,171464,150.88,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50147,dungeon.name.1-1,dungeon.description.50147,map_102,0,0,50146,0,50148,0,0,501471,747,,,,8:0:15600:0,14&5;34&5;12&5;5&4,0,4,449.79,171464,150.88,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50148,dungeon.name.1-1,dungeon.description.50148,map_102,0,0,50147,0,50149,0,0,501481,748,,,,4:10138:5:0,13&5;29&5;65&5;31&5,0,4,455.8,173717,152.87,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50149,dungeon.name.1-1,dungeon.description.50149,map_102,0,0,50148,0,50150,0,0,501491,749,,,,8:0:15800:0,8&5;34&5;12&5;66&5;29&5,0,4,455.8,173717,152.87,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50150,dungeon.name.1-1,dungeon.description.50150,map_102,0,0,50149,0,50151,0,0,501501,750,,,,4:52026:5:0,119&5;5&5;12&5;36&5,0,4,455.8,173717,152.87,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50151,dungeon.name.1-1,dungeon.description.50151,map_102,0,0,50150,0,50152,0,0,501511,751,,,,8:0:16000:0,12&5;65&5;66&5;31&5,0,4,461.81,175969,154.85,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50152,dungeon.name.1-1,dungeon.description.50152,map_102,0,0,50151,0,50153,0,0,501521,752,,,,2:37:1:1,37&5;8&5;5&5;29&5;13&5,0,4,461.81,175969,154.85,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50153,dungeon.name.1-1,dungeon.description.50153,map_102,0,0,50152,0,50154,0,0,501531,753,,,,8:0:16200:0,37&5;65&5;31&5;36&5,0,4,461.81,175969,154.85,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50154,dungeon.name.1-1,dungeon.description.50154,map_102,0,0,50153,0,50155,0,0,501541,754,,,,3:112:1:0,29&5;10&5;65&5;37&5;5&5,0,4,467.81,178221,156.83,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50155,dungeon.name.1-1,dungeon.description.50155,map_102,0,0,50154,0,50156,0,0,501551,755,,,,8:0:16400:0,117&5;9&5;29&5;31&5;66&5,0,4,467.81,178221,156.83,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50156,dungeon.name.1-1,dungeon.description.50156,map_102,0,0,50155,0,50157,0,0,501561,756,,,,9:0:200:0,9&5;34&5;12&5;37&5;29&5,0,4,467.81,178221,156.83,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50157,dungeon.name.1-1,dungeon.description.50157,map_102,0,0,50156,0,50158,0,0,501571,757,,,,8:0:16600:0,31&5;10&5;14&5;8&5,0,4,473.82,180473,158.81,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50158,dungeon.name.1-1,dungeon.description.50158,map_102,0,0,50157,0,50159,0,0,501581,758,,,,4:10138:6:0,12&5;29&5;11&5;31&5;37&5,0,4,473.82,180473,158.81,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50159,dungeon.name.1-1,dungeon.description.50159,map_102,0,0,50158,0,50160,0,0,501591,759,,,,8:0:16800:0,36&5;10&5;12&5,0,4,473.82,180473,158.81,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50160,dungeon.name.1-1,dungeon.description.50160,map_102,0,0,50159,0,50161,0,0,501601,760,,,,4:52026:5:0,146&5;13&5;14&5;9&5;34&5,0,4,479.82,182726,160.79,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50161,dungeon.name.1-1,dungeon.description.50161,map_102,0,0,50160,0,50162,0,0,501611,761,,,,8:0:17000:0,36&5;31&5;66&5;8&5;12&5,0,4,479.82,182726,160.79,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50162,dungeon.name.1-1,dungeon.description.50162,map_102,0,0,50161,0,50163,0,0,501621,762,,,,2:122:1:1,66&6;34&5;14&5;66&5;65&5,0,4,479.82,182726,160.79,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50163,dungeon.name.1-1,dungeon.description.50163,map_102,0,0,50162,0,50164,0,0,501631,763,,,,8:0:17200:0,9&6;5&5;12&5;10&5;29&5,0,4,485.83,184978,162.78,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50164,dungeon.name.1-1,dungeon.description.50164,map_102,0,0,50163,0,50165,0,0,501641,764,,,,3:112:1:0,9&6;34&5;10&5;65&5;9&5,0,4,485.83,184978,162.78,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50165,dungeon.name.1-1,dungeon.description.50165,map_102,0,0,50164,0,50166,0,0,501651,765,,,,8:0:17400:0,117&6;5&5;13&5;34&5,0,4,485.83,184978,162.78,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50166,dungeon.name.1-1,dungeon.description.50166,map_102,0,0,50165,0,50167,0,0,501661,766,,,,9:0:210:0,10&6;13&5;66&5;9&5;10&5,0,4,491.84,187230,164.76,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50167,dungeon.name.1-1,dungeon.description.50167,map_102,0,0,50166,0,50168,0,0,501671,767,,,,8:0:17600:0,5&6;8&6;37&5;11&5;34&5,0,4,491.84,187230,164.76,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50168,dungeon.name.1-1,dungeon.description.50168,map_102,0,0,50167,0,50169,0,0,501681,768,,,,4:10138:6:0,66&6;8&6;31&5;8&5;34&5,0,4,491.84,187230,164.76,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50169,dungeon.name.1-1,dungeon.description.50169,map_102,0,0,50168,0,50170,0,0,501691,769,,,,8:0:17800:0,9&6;10&6;13&5;10&5;8&5,0,4,497.84,189482,166.74,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50170,dungeon.name.1-1,dungeon.description.50170,map_102,0,0,50169,0,50171,0,0,501701,770,,,,4:52036:5:0,146&6;9&6;8&5;65&5;13&5,0,4,497.84,189482,166.74,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50171,dungeon.name.1-1,dungeon.description.50171,map_102,0,0,50170,0,50172,0,0,501711,771,,,,8:0:18000:0,8&6;14&6;65&5;9&5,0,4,497.84,189482,166.74,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50172,dungeon.name.1-1,dungeon.description.50172,map_102,0,0,50171,0,50173,0,0,501721,772,,,,2:146:1:1,34&6;65&6;36&6;5&5;31&5,0,4,503.85,191735,168.72,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50173,dungeon.name.1-1,dungeon.description.50173,map_102,0,0,50172,0,50174,0,0,501731,773,,,,8:0:18200:0,66&6;14&6;36&6;12&5;31&5,0,4,503.85,191735,168.72,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50174,dungeon.name.1-1,dungeon.description.50174,map_102,0,0,50173,0,50175,0,0,501741,774,,,,3:112:1:0,13&6;37&6;36&5;10&5,0,4,503.85,191735,168.72,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
